1987-07-02,135.34
1987-07-03,137.55
1987-07-06,137.87
1987-07-07,137.71
1987-07-08,139.22
1987-07-09,139.95
1987-07-10,140.04
1987-07-13,140.79
1987-07-14,141.2
1987-07-15,142.26
1987-07-16,142.07
1987-07-17,142.75
1987-07-20,142.61
1987-07-21,141.7
1987-07-22,140.18
1987-07-23,141.28
1987-07-24,141.6
1987-07-27,141.89
1987-07-28,143.86
1987-07-29,145.28
1987-07-30,145.22
1987-07-31,145.13
1987-08-03,143.82
1987-08-04,144.43
1987-08-05,146.88
1987-08-06,147.21
1987-08-07,146.76
1987-08-10,145.21
1987-08-11,148.44
1987-08-12,149.48
1987-08-13,150.67
1987-08-14,151.51
1987-08-17,150.56
1987-08-18,150.89
1987-08-19,151.25
1987-08-20,152.69
1987-08-21,153.77
1987-08-24,154.96
1987-08-25,152.11
1987-08-26,151.41
1987-08-27,150.42
1987-08-28,150.44
1987-08-31,148.57
1987-09-01,149.75
1987-09-02,149.94
1987-09-03,152.96
1987-09-04,154.15
1987-09-07,154.39
1987-09-08,155.7
1987-09-09,154.94
1987-09-10,156.84
1987-09-11,157.25
1987-09-14,157.93
1987-09-15,157.24
1987-09-16,156.93
1987-09-17,155.24
1987-09-18,154.59
1987-09-21,156.48
1987-09-22,156.51
1987-09-23,156.63
1987-09-24,155.87
1987-09-25,154.88
1987-09-28,152.88
1987-09-29,155.3
1987-09-30,157.24
1987-10-01,159.97
1987-10-02,160.41
1987-10-05,162.07
1987-10-06,162.17
1987-10-07,162.14
1987-10-08,162.91
1987-10-09,162.29
1987-10-12,160.02
1987-10-13,159.58
1987-10-14,161.16
1987-10-15,158.63
1987-10-16,156.22
1987-10-19,146.21
1987-10-20,138.07
1987-10-21,143.91
1987-10-22,137.84
1987-10-23,138.39
1987-10-26,128.78
1987-10-27,129.93
1987-10-28,123.52
1987-10-29,113.65
1987-10-30,122.57
1987-11-02,121.98
1987-11-03,119.39
1987-11-04,112.18
1987-11-05,110.26
1987-11-06,112.45
1987-11-09,106.19
1987-11-10,100.62
1987-11-11,98.86
1987-11-12,104.94
1987-11-13,111.65
1987-11-16,115.13
1987-11-17,112.45
1987-11-18,112.39
1987-11-19,107.88
1987-11-20,107.57
1987-11-23,111.58
1987-11-24,111.42
1987-11-25,112.71
1987-11-26,110.13
1987-11-27,109.15
1987-11-30,102.3
1987-12-01,102.23
1987-12-02,100.55
1987-12-03,102.45
1987-12-04,101
1987-12-07,103.25
1987-12-08,104.87
1987-12-09,103.57
1987-12-10,104.88
1987-12-11,101.93
1987-12-14,101.31
1987-12-15,102.78
1987-12-16,103.33
1987-12-17,106.98
1987-12-18,106.97
1987-12-21,108.55
1987-12-22,108.47
1987-12-23,108.61
1987-12-28,106.18
1987-12-29,104.45
1987-12-30,105.15
1988-01-04,103.98
1988-01-05,108.75
1988-01-07,112.19
1988-01-08,110
1988-01-11,107.39
1988-01-12,108.07
1988-01-13,107.02
1988-01-14,107.04
1988-01-15,108.68
1988-01-18,109.96
1988-01-19,110.75
1988-01-20,110.9
1988-01-21,112.26
1988-01-22,115.35
1988-01-25,117.09
1988-01-26,118.56
1988-01-27,116.3
1988-01-28,117.59
1988-01-29,119.77
1988-02-01,119.34
1988-02-02,118.06
1988-02-03,120.04
1988-02-04,120.46
1988-02-05,121.78
1988-02-08,121.66
1988-02-09,119.96
1988-02-10,121.07
1988-02-11,123.13
1988-02-12,123.56
1988-02-15,124.87
1988-02-16,126.21
1988-02-17,124.97
1988-02-18,123.86
1988-02-19,122.72
1988-02-22,123.92
1988-02-23,124.19
1988-02-24,121.41
1988-02-25,121.72
1988-02-26,122.04
1988-02-29,122.52
1988-03-01,124.84
1988-03-02,125.24
1988-03-03,126.64
1988-03-04,127.18
1988-03-07,127.83
1988-03-08,126.65
1988-03-09,128.1
1988-03-10,131.35
1988-03-11,131.09
1988-03-14,129.79
1988-03-15,131.7
1988-03-16,130.94
1988-03-17,130.17
1988-03-18,131.27
1988-03-21,130.39
1988-03-22,129.38
1988-03-23,130.5
1988-03-24,130.77
1988-03-25,127.36
1988-03-28,124.33
1988-03-29,125.73
1988-03-30,127.02
1988-03-31,126.48
1988-04-05,126.59
1988-04-06,128.12
1988-04-07,130.53
1988-04-08,131.39
1988-04-11,133.28
1988-04-12,133.78
1988-04-13,134.27
1988-04-14,134.17
1988-04-15,129.73
1988-04-18,127.82
1988-04-19,126.83
1988-04-20,127.5
1988-04-21,127.77
1988-04-22,127.69
1988-04-25,129.17
1988-04-26,130.46
1988-04-27,132.05
1988-04-28,130.15
1988-04-29,130.61
1988-05-02,131.18
1988-05-03,132.24
1988-05-04,131.46
1988-05-05,129.21
1988-05-06,129.48
1988-05-09,129.71
1988-05-10,129.84
1988-05-11,128.78
1988-05-13,128.66
1988-05-16,129.95
1988-05-17,130.94
1988-05-18,132.3
1988-05-19,131.43
1988-05-20,132.77
1988-05-24,132.76
1988-05-25,134.78
1988-05-26,135.46
1988-05-27,135.19
1988-05-30,135.4
1988-05-31,137.47
1988-06-01,138.87
1988-06-02,137.48
1988-06-03,137.12
1988-06-06,137.47
1988-06-07,137.11
1988-06-08,136.95
1988-06-09,137.65
1988-06-10,137.03
1988-06-13,136.16
1988-06-14,136.55
1988-06-15,137.92
1988-06-16,138.16
1988-06-17,137.33
1988-06-20,136.4
1988-06-21,135.12
1988-06-22,136.2
1988-06-23,137.07
1988-06-27,135.73
1988-06-28,133.84
1988-06-29,134.68
1988-06-30,134.09
1988-07-01,135.65
1988-07-04,135.73
1988-07-05,135.52
1988-07-06,136.96
1988-07-07,137.65
1988-07-08,138.01
1988-07-11,137.13
1988-07-12,137.3
1988-07-13,136.74
1988-07-14,136.61
1988-07-15,136.69
1988-07-18,137
1988-07-19,136.63
1988-07-20,137.74
1988-07-21,138.7
1988-07-22,138.44
1988-07-25,138.01
1988-07-26,138.33
1988-07-27,138.86
1988-07-28,139.03
1988-07-29,139.92
1988-08-01,141.89
1988-08-02,141.47
1988-08-03,141.52
1988-08-04,141.87
1988-08-05,141.76
1988-08-08,139.98
1988-08-09,138.24
1988-08-10,135.02
1988-08-11,133.76
1988-08-12,135.18
1988-08-15,133.68
1988-08-16,133.56
1988-08-17,133.94
1988-08-18,134.98
1988-08-19,135.15
1988-08-22,134.77
1988-08-23,132.86
1988-08-24,133.46
1988-08-25,131.85
1988-08-26,131.35
1988-08-29,130.85
1988-08-30,132.07
1988-08-31,133.25
1988-09-01,132.6
1988-09-02,132.67
1988-09-05,133.48
1988-09-06,134.35
1988-09-07,134.52
1988-09-08,134.76
1988-09-09,135.44
1988-09-12,136.57
1988-09-13,137.1
1988-09-14,137.06
1988-09-15,136.98
1988-09-16,136.54
1988-09-19,138.58
1988-09-20,139.16
1988-09-21,140.32
1988-09-22,142.1
1988-09-23,141.91
1988-09-26,141.92
1988-09-27,141.24
1988-09-28,140.79
1988-09-29,141.32
1988-09-30,141.9
1988-10-03,142.63
1988-10-04,142.89
1988-10-05,143.43
1988-10-06,144.7
1988-10-07,144.85
1988-10-10,145.79
1988-10-11,145.25
1988-10-12,144.98
1988-10-13,144.11
1988-10-14,145.99
1988-10-17,145.13
1988-10-18,144.36
1988-10-19,144.13
1988-10-20,144.98
1988-10-21,146.17
1988-10-24,146.89
1988-10-25,147.12
1988-10-26,147.44
1988-10-27,147.34
1988-10-28,147.29
1988-10-31,148.01
1988-11-01,148.7
1988-11-02,149.47
1988-11-03,149.29
1988-11-04,151.01
1988-11-07,149.79
1988-11-08,150.29
1988-11-09,150.11
1988-11-10,148.92
1988-11-11,147.4
1988-11-14,144.98
1988-11-15,144.74
1988-11-16,146.18
1988-11-17,145.89
1988-11-18,146.43
1988-11-21,147.1
1988-11-22,148.2
1988-11-23,149.62
1988-11-24,149.03
1988-11-25,146.53
1988-11-28,145.49
1988-11-29,146.81
1988-11-30,149.08
1988-12-01,150.28
1988-12-02,150.04
1988-12-05,151.62
1988-12-06,154.29
1988-12-07,154.13
1988-12-08,154.28
1988-12-09,155.56
1988-12-12,155.02
1988-12-13,155.8
1988-12-14,156.1
1988-12-15,156.09
1988-12-16,157.76
1988-12-19,157.12
1988-12-20,158.33
1988-12-21,159.22
1988-12-22,158.17
1988-12-23,158.29
1988-12-27,159.07
1988-12-28,160.17
1988-12-29,159.9
1988-12-30,159.63
1989-01-02,152.67
1989-01-03,155.89
1989-01-04,157.09
1989-01-05,160.03
1989-01-09,163.22
1989-01-10,164.82
1989-01-11,164.89
1989-01-12,164.99
1989-01-13,165.48
1989-01-16,164.93
1989-01-17,165
1989-01-18,165.28
1989-01-19,167.19
1989-01-20,167.63
1989-01-23,167.82
1989-01-24,168.12
1989-01-25,170.11
1989-01-26,171.09
1989-01-27,170.45
1989-01-30,172.02
1989-01-31,171.76
1989-02-01,172.22
1989-02-02,172.6
1989-02-03,172.78
1989-02-06,170.75
1989-02-07,168.96
1989-02-08,171.07
1989-02-09,171.82
1989-02-10,172.56
1989-02-13,171.24
1989-02-14,171.66
1989-02-15,171.1
1989-02-16,171.89
1989-02-17,172.8
1989-02-20,173.41
1989-02-21,175.03
1989-02-22,178.01
1989-02-23,176.85
1989-02-24,176.59
1989-02-27,174.23
1989-02-28,176.02
1989-03-01,176.36
1989-03-02,176.65
1989-03-03,177.3
1989-03-06,178.59
1989-03-07,180.65
1989-03-08,181.59
1989-03-09,181.27
1989-03-10,181.07
1989-03-13,181.25
1989-03-14,184.32
1989-03-15,183.85
1989-03-16,182.85
1989-03-17,183.87
1989-03-20,181.78
1989-03-21,179.49
1989-03-22,181.19
1989-03-23,181.84
1989-03-28,183.04
1989-03-29,184.32
1989-03-30,184.72
1989-03-31,184.31
1989-04-03,185.85
1989-04-04,186.43
1989-04-05,186.62
1989-04-06,186.42
1989-04-07,185.36
1989-04-10,182.58
1989-04-11,181.03
1989-04-12,181.91
1989-04-13,180.91
1989-04-14,178.91
1989-04-17,179.33
1989-04-18,177.54
1989-04-19,178.74
1989-04-20,179.18
1989-04-21,178.63
1989-04-24,179.84
1989-04-25,181.62
1989-04-26,183.97
1989-04-27,184.42
1989-04-28,184.35
1989-05-02,183.81
1989-05-03,183.72
1989-05-05,183.88
1989-05-08,183.72
1989-05-09,182.88
1989-05-10,182.75
1989-05-11,183.07
1989-05-12,183.15
1989-05-16,184.84
1989-05-17,185.68
1989-05-18,186.93
1989-05-19,188.43
1989-05-22,190.5
1989-05-23,189.37
1989-05-24,188.5
1989-05-25,189.94
1989-05-26,190.16
1989-05-29,190.74
1989-05-30,190.74
1989-05-31,189.41
1989-06-01,189.25
1989-06-02,189.88
1989-06-05,189.09
1989-06-06,188.86
1989-06-07,189.68
1989-06-08,191.74
1989-06-09,192.62
1989-06-12,192.63
1989-06-13,193.95
1989-06-14,196.42
1989-06-15,196.25
1989-06-16,197.08
1989-06-19,196.27
1989-06-20,195.6
1989-06-21,196.3
1989-06-22,195.72
1989-06-26,197.41
1989-06-27,198.3
1989-06-28,199.42
1989-06-29,198.31
1989-06-30,197.59
1989-07-03,196.51
1989-07-04,197.61
1989-07-05,198.55
1989-07-06,200.09
1989-07-07,201.01
1989-07-10,201.64
1989-07-11,203.04
1989-07-12,204.82
1989-07-13,206.46
1989-07-14,206.07
1989-07-17,205.74
1989-07-18,205.92
1989-07-19,207.2
1989-07-20,207.99
1989-07-21,207.91
1989-07-24,208.53
1989-07-25,209.05
1989-07-26,210.15
1989-07-27,210.84
1989-07-28,210.99
1989-07-31,211.59
1989-08-01,212.05
1989-08-02,213.06
1989-08-03,212.3
1989-08-04,212.09
1989-08-07,211.08
1989-08-08,213.61
1989-08-09,214.22
1989-08-10,217.14
1989-08-11,216.72
1989-08-14,216.93
1989-08-15,219.06
1989-08-16,222.04
1989-08-17,218.86
1989-08-18,217.8
1989-08-21,215.91
1989-08-22,212.33
1989-08-23,211.88
1989-08-24,214.16
1989-08-25,217.58
1989-08-28,219.2
1989-08-29,217.96
1989-08-30,217.43
1989-08-31,218.49
1989-09-01,216.86
1989-09-04,213.53
1989-09-05,214.46
1989-09-06,213.82
1989-09-07,213.54
1989-09-08,215.38
1989-09-11,214.5
1989-09-12,213.03
1989-09-13,211.13
1989-09-14,209.77
1989-09-15,210.81
1989-09-18,209.51
1989-09-19,207.54
1989-09-20,206.06
1989-09-21,207.95
1989-09-22,206.95
1989-09-25,204.45
1989-09-26,204.73
1989-09-27,206.31
1989-09-28,207.93
1989-09-29,208.83
1989-10-02,208.55
1989-10-03,208.79
1989-10-04,210.84
1989-10-05,210.45
1989-10-06,211.07
1989-10-09,211.42
1989-10-10,212.06
1989-10-11,213.37
1989-10-12,212.85
1989-10-13,212.41
1989-10-16,197.08
1989-10-17,203.06
1989-10-18,203.35
1989-10-19,206.89
1989-10-20,206.87
1989-10-23,204.92
1989-10-24,202.8
1989-10-25,200.46
1989-10-26,201.37
1989-10-27,199.74
1989-10-30,197.62
1989-10-31,195.01
1989-11-01,197.52
1989-11-02,198.47
1989-11-03,196.94
1989-11-06,197.13
1989-11-07,195.52
1989-11-08,197.55
1989-11-09,199.3
1989-11-10,198.04
1989-11-13,197.99
1989-11-14,193.98
1989-11-15,190.46
1989-11-16,190.45
1989-11-17,186.25
1989-11-20,187.35
1989-11-21,184.76
1989-11-22,181.74
1989-11-23,182.54
1989-11-24,182.42
1989-11-27,184.03
1989-11-28,187.93
1989-11-29,190.41
1989-11-30,191.26
1989-12-01,189.21
1989-12-04,187.84
1989-12-05,188.87
1989-12-06,190.49
1989-12-07,191.79
1989-12-08,194.69
1989-12-11,195.68
1989-12-12,197.49
1989-12-13,200.64
1989-12-14,201.2
1989-12-15,202.44
1989-12-18,200.61
1989-12-19,200.6
1989-12-20,201.59
1989-12-21,201.83
1989-12-22,201.28
1989-12-27,203.91
1989-12-28,207.85
1989-12-29,208.48
1990-01-02,206.69
1990-01-03,208.44
1990-01-04,211.82
1990-01-05,214.36
1990-01-08,215.62
1990-01-09,219.73
1990-01-10,218.96
1990-01-11,219.22
1990-01-12,218.96
1990-01-15,215.52
1990-01-16,211.77
1990-01-17,215.81
1990-01-18,212.97
1990-01-19,210.32
1990-01-22,207.82
1990-01-23,206.92
1990-01-24,202.71
1990-01-25,206.58
1990-01-26,206.98
1990-01-29,207.19
1990-01-30,207.19
1990-01-31,209.26
1990-02-01,211.09
1990-02-02,213.01
1990-02-05,214.02
1990-02-06,212.79
1990-02-07,210.21
1990-02-08,210.38
1990-02-09,209.13
1990-02-12,205.46
1990-02-13,200.21
1990-02-14,198.42
1990-02-15,194.34
1990-02-16,196.93
1990-02-19,192.25
1990-02-20,189.47
1990-02-21,188.78
1990-02-22,194.08
1990-02-23,193.33
1990-02-26,191.9
1990-02-27,194.91
1990-02-28,195.72
1990-03-01,193.97
1990-03-02,193.21
1990-03-05,192.97
1990-03-06,193.58
1990-03-07,193.15
1990-03-08,191.91
1990-03-09,192
1990-03-12,190.95
1990-03-13,189.67
1990-03-14,189.68
1990-03-15,190.2
1990-03-16,189.71
1990-03-19,187.81
1990-03-20,188.76
1990-03-21,190.69
1990-03-22,191.03
1990-03-23,190.69
1990-03-26,191.08
1990-03-27,190.6
1990-03-28,190
1990-03-29,189.07
1990-03-30,187.88
1990-04-02,184.99
1990-04-03,186.27
1990-04-04,187.36
1990-04-05,187.3
1990-04-06,189.2
1990-04-09,189.68
1990-04-10,189.55
1990-04-11,188.9
1990-04-12,188.92
1990-04-17,190.67
1990-04-18,192.77
1990-04-19,193.51
1990-04-20,196.06
1990-04-23,196
1990-04-24,193.91
1990-04-25,193.56
1990-04-26,194.38
1990-04-27,192.95
1990-04-30,190.89
1990-05-02,191.26
1990-05-03,191.79
1990-05-04,192.95
1990-05-07,194.41
1990-05-08,195.03
1990-05-09,198.74
1990-05-10,200.82
1990-05-11,203.77
1990-05-14,206.1
1990-05-15,205.45
1990-05-16,203.43
1990-05-17,206.19
1990-05-18,206.99
1990-05-21,207.54
1990-05-22,208.63
1990-05-23,210.15
1990-05-25,213.06
1990-05-28,216.23
1990-05-29,213.9
1990-05-30,214.6
1990-05-31,215.52
1990-06-01,216.26
1990-06-05,220.7
1990-06-06,218.44
1990-06-07,217.94
1990-06-08,218.8
1990-06-11,217.55
1990-06-12,218.23
1990-06-13,217.11
1990-06-14,215.79
1990-06-15,216.93
1990-06-18,217.38
1990-06-19,216.67
1990-06-20,218.45
1990-06-21,219.73
1990-06-25,220.71
1990-06-26,221.7
1990-06-27,222.91
1990-06-28,225.19
1990-06-29,225.71
1990-07-02,226.19
1990-07-03,228.76
1990-07-04,230.93
1990-07-05,230.81
1990-07-06,230.26
1990-07-09,230.03
1990-07-10,230.15
1990-07-11,229.32
1990-07-12,230.07
1990-07-13,230.2
1990-07-16,229.15
1990-07-17,229.17
1990-07-18,228.4
1990-07-19,228.66
1990-07-20,228.68
1990-07-23,227.37
1990-07-24,225.26
1990-07-25,225.67
1990-07-26,225.84
1990-07-27,226.63
1990-07-30,225.14
1990-07-31,227.87
1990-08-01,228.86
1990-08-02,224.66
1990-08-03,223.71
1990-08-06,211.46
1990-08-07,212.69
1990-08-08,209.54
1990-08-09,212.6
1990-08-10,212.53
1990-08-13,207.09
1990-08-14,209.21
1990-08-15,209.65
1990-08-16,207.59
1990-08-17,200.72
1990-08-20,196.09
1990-08-21,190.16
1990-08-22,189.58
1990-08-23,181.67
1990-08-24,184.68
1990-08-27,195.29
1990-08-28,195.51
1990-08-29,197.79
1990-08-30,199.2
1990-08-31,197.02
1990-09-03,195.21
1990-09-04,191.4
1990-09-05,191.55
1990-09-06,190.6
1990-09-07,190.71
1990-09-10,192.22
1990-09-11,190.59
1990-09-12,191.29
1990-09-13,191.35
1990-09-14,190.06
1990-09-17,187.55
1990-09-18,182.41
1990-09-19,182.73
1990-09-20,182.04
1990-09-21,178.26
1990-09-24,172.14
1990-09-25,165.92
1990-09-26,161.91
1990-09-27,158.01
1990-09-28,151.13
1990-10-01,161.66
1990-10-02,170.87
1990-10-03,166.09
1990-10-04,167.2
1990-10-05,163.54
1990-10-08,168.94
1990-10-09,168.14
1990-10-10,165.87
1990-10-11,165.51
1990-10-12,164.4
1990-10-15,164.89
1990-10-16,163.26
1990-10-17,156.3
1990-10-18,157.38
1990-10-19,157.23
1990-10-22,162.09
1990-10-23,164.01
1990-10-24,162.26
1990-10-25,163.05
1990-10-26,161.09
1990-10-29,159.16
1990-10-30,156.42
1990-10-31,155.46
1990-11-01,153.98
1990-11-02,153.77
1990-11-05,153.27
1990-11-06,153.11
1990-11-07,150.25
1990-11-08,147.98
1990-11-09,147.95
1990-11-12,149.67
1990-11-13,152.94
1990-11-14,150.2
1990-11-15,150.91
1990-11-16,150.87
1990-11-19,150.21
1990-11-20,148.38
1990-11-21,146.56
1990-11-22,144.89
1990-11-23,142.46
1990-11-26,140.93
1990-11-27,139.28
1990-11-28,141.32
1990-11-29,142.07
1990-11-30,144.89
1990-12-03,152.33
1990-12-04,152.01
1990-12-05,152.74
1990-12-06,157.98
1990-12-07,158.19
1990-12-10,158.53
1990-12-11,156.36
1990-12-12,154.63
1990-12-13,155.67
1990-12-14,154.9
1990-12-17,151.49
1990-12-18,150.64
1990-12-19,152.51
1990-12-20,148.87
1990-12-21,149.22
1990-12-27,148.74
1990-12-28,150.33
1991-01-02,145.19
1991-01-03,145.18
1991-01-04,144.35
1991-01-07,140.48
1991-01-08,138.25
1991-01-09,141.79
1991-01-10,141.92
1991-01-11,143.38
1991-01-14,139.12
1991-01-15,139.72
1991-01-16,141.72
1991-01-17,152.71
1991-01-18,152.54
1991-01-21,149.62
1991-01-22,151.57
1991-01-23,153.55
1991-01-24,155.72
1991-01-25,157.31
1991-01-28,164.41
1991-01-29,167.35
1991-01-30,168.85
1991-01-31,168.69
1991-02-01,169.7
1991-02-04,171.75
1991-02-05,171.07
1991-02-06,169.67
1991-02-07,164.94
1991-02-08,168.17
1991-02-11,167.79
1991-02-12,167.49
1991-02-13,166.64
1991-02-14,166.77
1991-02-15,171.3
1991-02-18,173.38
1991-02-19,175.8
1991-02-20,176.35
1991-02-21,176.19
1991-02-22,178.87
1991-02-25,183.56
1991-02-26,185.99
1991-02-27,186.96
1991-02-28,188.46
1991-03-01,187.3
1991-03-04,188.02
1991-03-05,189.5
1991-03-06,193.9
1991-03-07,196.3
1991-03-08,196.36
1991-03-11,196.02
1991-03-12,194.78
1991-03-13,195.91
1991-03-14,197.17
1991-03-15,198.33
1991-03-18,199.6
1991-03-19,193.65
1991-03-20,193.28
1991-03-21,193.61
1991-03-22,192.98
1991-03-25,191.85
1991-03-26,190.89
1991-03-27,193.23
1991-03-28,193.29
1991-04-02,193.03
1991-04-03,196.99
1991-04-04,197.14
1991-04-05,195.56
1991-04-08,193.29
1991-04-09,191.27
1991-04-10,190.03
1991-04-11,190.27
1991-04-12,192.78
1991-04-15,193.02
1991-04-16,192.11
1991-04-17,191.21
1991-04-18,190.62
1991-04-19,188.06
1991-04-22,185.51
1991-04-23,187.3
1991-04-24,187.37
1991-04-25,187.08
1991-04-26,186.37
1991-04-29,184.89
1991-04-30,184.1
1991-05-02,184.83
1991-05-03,184.26
1991-05-06,182.95
1991-05-07,182.94
1991-05-08,182.2
1991-05-10,184.18
1991-05-13,182.77
1991-05-14,183.45
1991-05-15,182.36
1991-05-16,182.43
1991-05-17,184.34
1991-05-21,190.94
1991-05-22,190.61
1991-05-23,191.88
1991-05-24,194.56
1991-05-27,197.33
1991-05-28,198.04
1991-05-29,199.4
1991-05-30,198.67
1991-05-31,200.19
1991-06-03,205.48
1991-06-04,204.37
1991-06-05,204.49
1991-06-06,203.93
1991-06-07,203.47
1991-06-10,202.85
1991-06-11,201.44
1991-06-12,202.36
1991-06-13,202.15
1991-06-14,201.29
1991-06-17,203.3
1991-06-18,204.28
1991-06-19,204.68
1991-06-20,203.89
1991-06-24,203.37
1991-06-25,201.88
1991-06-26,202.27
1991-06-27,203.44
1991-06-28,203.51
1991-07-01,203.52
1991-07-02,204.84
1991-07-03,204.26
1991-07-04,203.99
1991-07-05,204.24
1991-07-08,203.23
1991-07-09,204.64
1991-07-10,206.9
1991-07-11,208.99
1991-07-12,208
1991-07-15,207.92
1991-07-16,208.57
1991-07-17,207.18
1991-07-18,207.16
1991-07-19,207.53
1991-07-22,206.81
1991-07-23,206.09
1991-07-24,204.02
1991-07-25,200.75
1991-07-26,199.9
1991-07-29,200.9
1991-07-30,202
1991-07-31,203.56
1991-08-01,205.53
1991-08-02,204.7
1991-08-05,202.86
1991-08-06,198.68
1991-08-07,196.41
1991-08-08,198.12
1991-08-09,199.53
1991-08-12,199.4
1991-08-13,199.75
1991-08-14,201.76
1991-08-15,202.83
1991-08-16,201.87
1991-08-19,188.81
1991-08-20,193.56
1991-08-21,199.39
1991-08-22,199.29
1991-08-23,197.26
1991-08-26,200.49
1991-08-27,198.6
1991-08-28,199.87
1991-08-29,201.24
1991-08-30,201.94
1991-09-02,200.92
1991-09-03,199.55
1991-09-04,195.68
1991-09-05,195.87
1991-09-06,194.84
1991-09-09,195.46
1991-09-10,198.23
1991-09-11,200.13
1991-09-12,201.81
1991-09-13,200.36
1991-09-16,198.59
1991-09-17,199
1991-09-18,198.33
1991-09-19,196.63
1991-09-20,195.34
1991-09-23,195.73
1991-09-24,195.06
1991-09-25,194.01
1991-09-26,190.27
1991-09-27,187.4
1991-09-30,188.12
1991-10-01,188.27
1991-10-02,186.31
1991-10-03,188.91
1991-10-04,187.25
1991-10-07,184.22
1991-10-08,181.23
1991-10-09,182.29
1991-10-10,180.92
1991-10-11,181.55
1991-10-14,179.94
1991-10-15,176.26
1991-10-16,178.47
1991-10-17,178.39
1991-10-18,180.66
1991-10-21,183.06
1991-10-22,182.57
1991-10-23,182.65
1991-10-24,183.18
1991-10-25,182.42
1991-10-28,182.77
1991-10-29,184.58
1991-10-30,185.98
1991-10-31,186.04
1991-11-01,185.88
1991-11-04,185.64
1991-11-05,185.44
1991-11-06,184.47
1991-11-07,183.04
1991-11-08,182.47
1991-11-11,183.34
1991-11-12,182.39
1991-11-13,182.15
1991-11-14,177.94
1991-11-15,176.66
1991-11-18,172.05
1991-11-19,171.03
1991-11-20,170.8
1991-11-21,171.65
1991-11-22,168.53
1991-11-25,165.98
1991-11-26,169.46
1991-11-27,168.54
1991-11-28,169.71
